CustomerID,SignupDate,TransactionDate,Revenue,Quantity,ProductCategory,Region,City,Country,TenureMonths,ChurnFlag,,OK
C0385,6/22/2023,12/21/2023,17.31,1,Home,East,Adamsborough,Australia,6,No,,
C0361,9/10/2022,9/18/2023,17.34,1,Toys,North,Port Keith,Australia,12,Yes,,
C0401,2/20/2022,10/10/2022,17.38,1,Electronics,East,North Sarabury,Australia,7,Yes,,
C0197,8/21/2022,10/20/2023,17.40,1,Beauty,East,Daviston,United Kingdom,14,No,,
C0117,1/28/2022,10/21/2022,17.46,1,Apparel,North,North Jessicaland,France,8,No,,
C0010,4/12/2023,11/24/2023,17.50,1,Beauty,West,New Roberttown,United Kingdom,7,No,,
C0015,1/8/2023,9/6/2023,17.51,1,Apparel,East,East Mikeburgh,Australia,8,No,,
C0329,8/14/2022,11/21/2022,17.52,1,Toys,East,Stewartland,France,3,Yes,,
C0020,11/5/2022,5/11/2023,17.65,1,Beauty,West,Hoffmanville,United Kingdom,6,Yes,,
C0149,8/19/2022,8/11/2023,17.71,1,Sports,South,Bassport,Germany,11,No,,
C0494,5/12/2023,11/3/2023,17.74,1,Apparel,North,Mooreport,Australia,5,No,,
C0005,3/13/2022,5/30/2023,17.80,1,Toys,North,East Mikeburgh,United Kingdom,14,Yes,,
C0253,12/12/2023,12/28/2023,17.81,1,Apparel,South,New Stephanie,France,0,No,,
C0342,6/21/2022,8/21/2022,17.82,1,Home,North,North Amandahaven,France,2,No,,
C0227,2/20/2023,3/17/2023,17.83,1,Toys,West,North Matthewberg,France,0,No,,
C0214,10/4/2023,12/14/2023,17.87,1,Beauty,West,East Nathaniel,Germany,2,No,,
C0120,2/2/2022,10/21/2023,17.87,1,Sports,East,North SUnited Statesn,Australia,20,Yes,,
C0292,4/14/2022,8/7/2023,17.90,1,Toys,South,Saramouth,United States,16,Yes,,
C0176,1/20/2023,12/5/2023,17.97,1,Electronics,North,Sanchezfort,Australia,10,No,,
C0205,1/21/2023,10/7/2023,17.98,1,Electronics,South,North Matthewberg,Canada,8,No,,
C0380,9/3/2022,10/29/2023,18.07,1,Beauty,North,East Lydiamouth,United States,14,Yes,,
C0029,11/10/2022,9/1/2023,18.12,1,Beauty,West,Sarahborough,Canada,9,Yes,,
C0483,4/10/2022,12/27/2022,18.13,1,Toys,West,New Jeffrey,Australia,8,Yes,,
C0314,10/2/2023,11/9/2023,18.18,1,Apparel,West,Lake Rebeccaside,United States,1,No,,
C0266,12/12/2022,10/5/2023,18.29,1,Apparel,North,East Jessetown,Australia,9,No,,
C0005,3/13/2022,5/14/2023,18.31,1,Sports,West,Lake Rebeccaside,Australia,14,Yes,,
C0048,1/21/2022,4/29/2022,18.39,1,Beauty,South,Lake Leeton,United States,3,No,,
C0487,3/18/2023,7/6/2023,18.48,1,Home,West,Sarahborough,Canada,3,No,,
C0106,5/19/2022,9/26/2022,18.61,1,Toys,East,North SUnited Statesn,Australia,4,No,,
C0059,4/2/2022,3/30/2023,18.64,1,Beauty,South,Port Jacobland,United Kingdom,12,No,,
C0214,10/4/2023,10/17/2023,18.64,1,Electronics,South,New Stephanie,Canada,0,No,,
C0409,7/24/2023,10/5/2023,18.65,1,Sports,West,Sanchezfort,Canada,2,No,,
C0390,11/16/2023,12/13/2023,18.66,1,Toys,South,Herrerafurt,Canada,0,No,,
C0246,12/15/2022,2/8/2023,18.73,1,Electronics,East,Port Richard,United Kingdom,1,No,,
C0405,7/9/2022,11/11/2022,18.84,1,Sports,North,South Todd,United States,4,No,,
C0047,10/9/2023,10/10/2023,18.97,1,Home,North,Taylorburgh,Australia,0,No,,
C0027,6/10/2022,12/28/2022,19.07,1,Toys,East,Lake Crystalbury,France,6,Yes,,
C0326,3/14/2023,11/11/2023,19.09,1,Home,North,South Todd,United States,8,No,,
C0391,1/20/2022,10/8/2023,19.11,1,Sports,East,North Amandahaven,United States,20,Yes,,
C0144,8/29/2022,11/8/2022,19.16,1,Beauty,South,Lake Rebeccaside,United States,2,Yes,,
C0255,10/2/2023,11/8/2023,19.20,1,Beauty,West,North Noahstad,Australia,1,No,,
C0286,11/4/2023,11/15/2023,19.22,1,Beauty,West,Robinsonshire,France,0,No,,
C0083,4/7/2023,5/14/2023,19.30,1,Apparel,West,Stevenland,Germany,1,No,,
C0198,11/23/2023,11/30/2023,19.36,1,Beauty,North,Cassandraton,United Kingdom,0,No,,
C0410,12/8/2022,6/7/2023,19.37,1,Electronics,East,Shawhaven,France,6,No,,
C0141,4/6/2023,11/9/2023,19.38,1,Toys,South,Evanmouth,Germany,7,No,,
C0276,1/9/2022,11/2/2023,19.41,1,Home,East,West Juan,France,22,No,,
C0219,2/7/2023,7/24/2023,19.43,1,Electronics,West,Port Richard,Canada,5,No,,
C0421,1/5/2022,8/18/2023,19.44,1,Beauty,East,Shawhaven,Germany,19,No,,
C0457,8/4/2023,11/21/2023,19.48,1,Beauty,East,Shieldston,France,3,No,,
C0149,8/19/2022,7/9/2023,19.54,1,Toys,South,New Roberttown,Canada,10,No,,
C0341,1/17/2022,5/27/2023,19.55,1,Apparel,North,Sanchezfort,Germany,16,Yes,,
C0121,2/17/2022,5/5/2022,19.56,1,Electronics,North,East Nicholasfurt,Canada,2,No,,
C0465,10/12/2022,12/31/2023,19.66,1,Sports,North,New Jessica,United States,14,No,,
C0291,2/26/2023,8/3/2023,19.72,1,Apparel,West,North John,United States,5,Yes,,
C0298,4/9/2022,1/16/2023,19.74,1,Sports,West,North Jessicaland,Australia,9,No,,
C0256,7/5/2023,11/21/2023,19.79,1,Apparel,North,West Michael,United States,4,No,,
C0288,8/10/2023,8/15/2023,19.84,1,Electronics,East,Robinsonshire,Canada,0,No,,
C0096,2/10/2022,6/3/2022,19.88,1,Sports,North,Lisatown,Australia,3,No,,
C0379,1/28/2023,2/24/2023,19.93,1,Electronics,West,West Michael,United States,0,No,,
C0441,1/28/2023,9/10/2023,19.93,1,Toys,East,New Jeffrey,United Kingdom,7,No,,
C0170,5/21/2023,7/11/2023,20.00,1,Beauty,North,East Courtneychester,United Kingdom,1,No,,
C0463,3/27/2022,5/3/2022,20.04,1,Electronics,South,West Donald,United States,1,No,,
C0252,5/28/2022,12/20/2022,20.07,1,Electronics,North,South Dianeshire,Canada,6,Yes,,
C0165,9/12/2023,11/27/2023,20.12,1,Home,East,Lake Chad,Germany,2,No,,
C0340,5/27/2023,8/25/2023,20.13,1,Electronics,West,North Richardmouth,France,3,No,,
C0277,8/21/2022,9/7/2022,20.19,1,Sports,East,Tashatown,Australia,0,Yes,,
C0402,10/27/2023,12/3/2023,20.22,1,Sports,East,East Jamesside,Germany,1,No,,
C0102,5/9/2022,9/1/2023,20.23,1,Sports,South,Cassandraton,Australia,16,Yes,,
C0025,7/11/2022,12/13/2022,20.24,1,Apparel,West,Brandtside,Canada,5,No,,
C0016,4/10/2022,10/28/2022,20.37,1,Toys,West,Coxberg,United States,6,Yes,,
C0166,7/10/2023,8/19/2023,20.43,1,Toys,South,North SUnited Statesn,France,1,No,,
C0405,7/9/2022,5/12/2023,20.46,1,Toys,West,Leeville,Germany,10,No,,
C0482,6/6/2023,6/27/2023,20.48,1,Apparel,East,New Roberttown,France,0,No,,
C0002,3/12/2023,8/27/2023,20.54,1,Sports,East,New Jessica,Australia,5,No,,
C0446,4/6/2022,12/26/2023,20.55,1,Home,South,North Sarabury,Germany,20,No,,
C0331,9/1/2023,10/27/2023,20.65,1,Apparel,North,Lake Debra,Germany,1,No,,
C0410,12/8/2022,4/17/2023,20.68,1,Toys,West,New Mariotown,Canada,4,No,,
C0009,5/2/2022,4/16/2023,20.82,1,Apparel,South,North Noahstad,Australia,11,No,,
C0127,11/15/2023,11/25/2023,20.84,1,Electronics,East,Shieldston,United Kingdom,0,No,,
C0251,5/27/2022,10/6/2022,20.91,1,Home,South,West Natashaport,United Kingdom,4,Yes,,
C0463,3/27/2022,11/5/2023,21.14,1,Sports,East,Lake Debra,Australia,19,No,,
C0283,6/1/2022,9/10/2023,21.20,1,Toys,South,Johnfurt,Canada,15,No,,
C0164,1/28/2022,5/23/2023,21.24,1,Toys,East,Leeville,Germany,16,No,,
C0456,3/23/2023,11/20/2023,21.38,1,Home,North,Johnfurt,France,8,No,,
C0447,9/30/2023,10/16/2023,21.41,1,Sports,South,South Christineshire,France,0,No,,
C0051,1/23/2023,3/28/2023,21.42,1,Home,North,Williamview,Australia,2,Yes,,
C0492,12/2/2022,2/21/2023,21.51,1,Home,North,Rodneyside,United States,2,No,,
C0137,1/28/2023,11/23/2023,21.67,1,Home,West,Lake Roberto,United States,9,No,,
C0451,5/3/2023,6/27/2023,21.68,1,Beauty,West,Lake Mark,Australia,1,No,,
C0396,4/16/2023,4/30/2023,21.75,1,Apparel,South,West Juan,Canada,0,No,,
C0244,11/22/2022,4/27/2023,21.76,1,Apparel,South,Shieldston,Canada,5,No,,
C0183,12/11/2023,12/14/2023,21.83,1,Sports,North,West Elizabeth,Australia,0,No,,
C0382,2/8/2022,9/18/2022,21.84,1,Electronics,North,Shawhaven,United States,7,No,,
C0192,10/26/2023,11/4/2023,22.04,1,Apparel,East,East Jill,Australia,0,No,,
C0181,9/16/2022,5/21/2023,22.13,1,Home,West,Martinezbury,United Kingdom,8,No,,
C0353,5/12/2023,10/15/2023,22.24,1,Apparel,South,West Michael,France,5,No,,
C0298,4/9/2022,9/11/2023,22.29,1,Apparel,West,West Natashaport,Australia,17,No,,
C0168,11/27/2022,3/25/2023,22.31,1,Beauty,West,West Natashaport,Australia,3,No,,
C0072,4/16/2022,10/6/2023,22.36,1,Home,North,New Roberttown,United States,17,No,,
C0192,10/26/2023,11/17/2023,22.40,1,Home,North,Lake Debbie,France,0,No,,
C0425,2/16/2022,11/10/2022,22.48,1,Sports,East,New Jeffrey,France,8,No,,
C0269,1/2/2022,1/20/2022,22.50,1,Apparel,South,Cassandraton,Australia,0,Yes,,
C0338,7/11/2022,9/26/2022,22.50,1,Home,North,New Brooke,United States,2,No,,
C0185,2/15/2023,4/9/2023,22.65,1,Sports,North,Saramouth,United Kingdom,1,No,,
C0396,4/16/2023,10/31/2023,22.69,1,Electronics,South,East Josephville,Germany,6,No,,
C0126,4/9/2022,9/25/2022,22.72,1,Apparel,North,West Elizabeth,United Kingdom,5,No,,
C0129,7/1/2023,12/13/2023,22.79,1,Home,South,Tashatown,Australia,5,No,,
C0242,5/4/2022,3/23/2023,22.90,1,Electronics,East,East Mikeburgh,France,10,Yes,,
C0164,1/28/2022,7/15/2022,23.06,1,Home,South,North Judithbury,Australia,5,No,,
C0132,10/5/2023,12/21/2023,23.22,1,Apparel,South,Sarahborough,France,2,No,,
C0491,1/16/2022,5/17/2023,23.27,1,Home,East,Evanmouth,Canada,16,Yes,,
C0427,9/26/2022,8/7/2023,23.28,1,Toys,East,North Beth,Germany,10,No,,
C0299,6/2/2022,4/17/2023,23.31,1,Sports,North,Taylorburgh,Australia,10,Yes,,
C0318,4/15/2023,7/26/2023,23.47,1,Sports,South,New Jeffrey,France,3,No,,
C0086,12/3/2023,12/10/2023,23.50,1,Sports,South,North Amandahaven,United States,0,No,,
C0075,2/6/2023,7/18/2023,23.51,1,Apparel,South,West Allison,Australia,5,No,,
C0351,10/7/2022,12/8/2023,23.52,1,Toys,East,Evanmouth,United Kingdom,14,No,,
C0068,1/23/2023,7/14/2023,23.58,1,Beauty,West,Lake Lisaport,France,5,Yes,,
C0342,6/21/2022,10/31/2022,23.60,1,Sports,East,Mooreport,Germany,4,No,,
C0038,12/1/2023,12/25/2023,23.68,1,Sports,North,West Juan,Germany,0,No,,
C0191,11/15/2023,12/1/2023,23.71,1,Sports,East,Herrerafurt,France,0,No,,
C0169,10/2/2023,11/21/2023,23.72,1,Toys,North,Rodneyside,France,1,No,,
C0055,8/30/2022,12/10/2023,24.02,1,Apparel,South,Port Colleenhaven,Germany,15,No,,
C0167,12/6/2022,4/7/2023,24.18,1,Sports,South,Taylorburgh,France,4,Yes,,
C0450,8/24/2023,9/17/2023,24.21,1,Electronics,South,Williamview,United Kingdom,0,No,,
C0447,9/30/2023,11/20/2023,24.25,1,Apparel,West,West Allison,France,1,No,,
C0451,5/3/2023,11/11/2023,24.29,1,Electronics,East,Leeville,Australia,6,No,,
C0033,4/20/2023,8/8/2023,24.30,1,Toys,West,Lake Matthew,Canada,3,No,,
C0256,7/5/2023,12/5/2023,24.32,1,Beauty,South,Samuelhaven,Canada,5,No,,
C0192,10/26/2023,12/29/2023,24.34,1,Apparel,East,Mooreport,Australia,2,No,,
C0440,5/7/2022,11/9/2022,24.35,1,Electronics,South,North Noahstad,France,6,Yes,,
C0045,5/11/2022,2/27/2023,24.41,1,Home,North,East Jamesside,United Kingdom,9,No,,
C0222,2/22/2022,4/23/2022,24.62,1,Electronics,East,Teresaburgh,Australia,2,No,,
C0265,5/24/2022,10/9/2022,24.71,1,Home,West,New Roberttown,Australia,4,No,,
C0013,4/4/2023,5/19/2023,24.76,1,Home,West,North Noahstad,United Kingdom,1,No,,
C0135,5/18/2023,7/13/2023,24.85,1,Electronics,South,Adamsborough,Canada,1,No,,
C0095,5/8/2023,11/1/2023,24.88,1,Electronics,East,New Jeffrey,Canada,5,No,,
C0310,1/27/2023,4/25/2023,24.90,1,Sports,West,Samuelhaven,United Kingdom,2,No,,
C0405,7/9/2022,9/1/2022,25.09,1,Beauty,West,Jasonfort,France,1,No,,
C0198,11/23/2023,12/10/2023,25.18,1,Toys,West,East Courtneychester,Australia,0,No,,
C0402,10/27/2023,11/14/2023,25.29,1,Sports,North,New Mariotown,Germany,0,No,,
C0092,8/5/2022,12/21/2022,25.33,1,Beauty,West,West Juan,Australia,4,No,,
C0383,4/22/2023,6/12/2023,25.41,1,Sports,South,South Noah,France,1,No,,
C0260,5/31/2022,9/1/2023,25.42,1,Sports,South,South Aaron,United States,15,No,,
C0313,2/5/2023,4/16/2023,25.46,1,Beauty,West,Shieldston,United States,2,No,,
C0149,8/19/2022,2/19/2023,25.58,1,Beauty,East,Lake Lisaport,United States,6,No,,
C0259,4/18/2023,7/29/2023,25.68,1,Beauty,North,Robinsonshire,Canada,3,No,,
C0319,1/10/2023,12/4/2023,25.70,1,Home,North,Lake Nicoleview,Canada,10,No,,
C0176,1/20/2023,3/2/2023,25.70,1,Beauty,West,South David,France,1,No,,
C0006,12/2/2023,12/22/2023,25.71,1,Beauty,East,South Noah,Australia,0,No,,
C0493,9/15/2022,1/30/2023,25.71,1,Sports,East,North Beth,Germany,4,No,,
C0278,4/9/2022,2/14/2023,25.74,1,Toys,West,Stevenland,Canada,10,Yes,,
C0446,4/6/2022,11/29/2023,25.80,1,Electronics,West,New Brooke,Germany,20,No,,
C0078,6/11/2022,5/15/2023,25.90,1,Apparel,West,Jasonfort,Canada,11,No,,
C0221,5/10/2022,5/18/2022,25.94,1,Home,South,Lisatown,Australia,0,No,,
C0266,12/12/2022,9/30/2023,25.95,1,Apparel,East,North Richardmouth,Germany,9,No,,
C0318,4/15/2023,8/29/2023,25.99,1,Electronics,West,Port Jesseville,Canada,4,No,,
C0187,11/14/2022,3/7/2023,26.18,1,Apparel,North,Lake Rebeccaside,Australia,3,No,,
C0198,11/23/2023,12/5/2023,26.32,1,Sports,North,Mooreport,Canada,0,No,,
C0379,1/28/2023,5/14/2023,26.42,1,Beauty,West,Samuelhaven,Australia,3,No,,
C0141,4/6/2023,4/28/2023,26.45,1,Apparel,East,East Jill,Germany,0,No,,
C0221,5/10/2022,5/23/2023,26.54,1,Electronics,East,Gomezchester,Australia,12,No,,
C0073,4/22/2023,11/8/2023,26.66,1,Home,East,Coxberg,United States,6,No,,
C0217,8/13/2022,9/11/2023,26.69,1,Apparel,West,West Michael,Australia,13,No,,
C0299,6/2/2022,6/17/2023,26.69,1,Apparel,South,Lake Lisaport,Germany,12,Yes,,
C0331,9/1/2023,9/5/2023,26.77,1,Home,East,West Juan,United Kingdom,0,No,,
C0210,3/22/2022,10/3/2022,26.78,1,Apparel,East,New Jeffrey,United Kingdom,6,Yes,,
C0065,7/25/2022,7/14/2023,26.92,1,Apparel,West,New Roberttown,Australia,11,Yes,,
C0285,4/30/2022,11/21/2023,26.93,1,Electronics,North,Lake Matthew,Canada,19,No,,
C0008,9/7/2023,9/30/2023,27.05,1,Toys,West,East Lydiamouth,United Kingdom,0,No,,
C0153,2/5/2022,11/5/2023,27.14,1,Sports,East,New David,United States,21,No,,
C0066,3/22/2022,6/21/2023,27.16,1,Home,West,East Jill,Germany,15,No,,
C0026,10/4/2022,10/9/2023,27.23,1,Home,South,Rodneyside,France,12,No,,
C0455,12/5/2023,12/10/2023,27.27,1,Apparel,North,Saramouth,United Kingdom,0,No,,
C0487,3/18/2023,9/28/2023,27.53,1,Sports,South,Lake Matthew,United Kingdom,6,No,,
C0368,7/24/2023,9/22/2023,27.55,1,Sports,East,Stevenland,United Kingdom,2,No,,
C0439,4/27/2022,12/28/2023,27.57,1,Home,East,Hoffmanville,France,20,No,,
C0452,8/25/2022,11/3/2022,27.64,1,Sports,East,East Jamesside,United Kingdom,2,No,,
C0311,5/15/2022,12/23/2023,27.71,1,Sports,North,North Judithbury,Australia,19,No,,
C0320,1/22/2022,12/29/2022,27.84,1,Sports,North,East Nicholasfurt,United Kingdom,11,No,,
C0175,8/13/2022,3/22/2023,27.92,1,Beauty,South,Johnfurt,United States,7,No,,
C0149,8/19/2022,8/20/2023,27.96,1,Home,East,West Allison,United Kingdom,12,No,,
C0120,2/2/2022,5/17/2022,27.97,1,Sports,South,Coxberg,Germany,3,Yes,,
C0217,8/13/2022,10/2/2022,28.04,1,Beauty,West,Leeville,United Kingdom,1,No,,
C0126,4/9/2022,5/30/2022,28.11,1,Toys,East,West Donald,Germany,1,No,,
C0091,2/22/2022,6/30/2023,28.19,1,Sports,South,Wilkersonmouth,United States,16,Yes,,
C0436,2/27/2022,5/30/2022,28.21,1,Sports,East,Sarahborough,United States,3,Yes,,
C0293,9/11/2022,1/4/2023,28.25,1,Toys,North,East Jill,Canada,3,No,,
C0436,2/27/2022,12/11/2022,28.26,1,Apparel,East,Tashatown,United Kingdom,9,Yes,,
C0307,2/2/2023,10/25/2023,28.42,1,Electronics,North,Lake Larry,Germany,8,No,,
C0426,10/18/2023,11/10/2023,28.43,1,Electronics,South,Wilkersonmouth,Germany,0,No,,
C0398,4/2/2022,8/7/2023,28.46,1,Apparel,West,West Andrewside,France,16,No,,
C0438,4/19/2023,11/11/2023,28.50,1,Toys,West,Wilkersonmouth,France,6,No,,
C0236,9/2/2023,11/23/2023,28.80,1,Beauty,East,New Mariotown,Canada,2,No,,
C0364,11/19/2022,11/24/2023,28.87,1,Electronics,West,West Natashaport,Canada,12,No,,
C0111,2/23/2023,11/7/2023,28.90,1,Beauty,West,North Richardmouth,Australia,8,No,,
C0253,12/12/2023,12/21/2023,28.92,1,Electronics,South,East Jessetown,Australia,0,No,,
C0366,1/18/2022,6/27/2023,28.98,1,Toys,South,Ramirezstad,Canada,17,Yes,,
C0397,5/23/2022,12/15/2022,29.03,1,Sports,West,South Aaron,United States,6,No,,
C0006,12/2/2023,12/7/2023,29.09,1,Home,West,East Josephville,Germany,0,No,,
C0464,11/28/2023,12/4/2023,29.18,1,Home,South,East Mikeburgh,France,0,No,,
C0028,4/5/2023,12/20/2023,29.27,1,Sports,North,Daviston,Germany,8,No,,
C0101,12/10/2022,9/3/2023,29.40,1,Electronics,South,North Jessicaland,Germany,8,No,,
C0427,9/26/2022,1/20/2023,29.45,1,Electronics,North,Teresaburgh,France,3,No,,
C0020,11/5/2022,6/8/2023,29.54,1,Electronics,West,New Stephanie,Canada,7,Yes,,
C0201,3/18/2023,8/20/2023,29.56,1,Apparel,South,Jasonfort,France,5,No,,
C0311,5/15/2022,9/20/2022,29.61,1,Toys,East,South Christineshire,France,4,No,,
C0460,6/3/2022,10/15/2022,29.61,1,Apparel,East,New Jessica,United States,4,Yes,,
C0022,5/7/2023,5/12/2023,29.67,1,Home,South,Stewartland,United States,0,No,,
C0084,12/28/2023,12/31/2023,29.68,1,Electronics,North,Lake Leeton,Germany,0,No,,
C0219,2/7/2023,5/6/2023,29.71,1,Beauty,South,New Kellystad,Canada,2,No,,
C0232,5/3/2022,7/9/2022,29.75,1,Toys,West,New Brooke,Australia,2,Yes,,
C0227,2/20/2023,7/23/2023,29.84,1,Toys,East,Robinsonshire,Australia,5,No,,
C0457,8/4/2023,8/7/2023,29.85,1,Home,North,North Sarabury,Australia,0,No,,
C0071,7/20/2023,8/1/2023,29.87,1,Sports,West,East Nathaniel,France,0,No,,
C0021,12/10/2022,8/23/2023,29.88,1,Home,East,Lake Mark,United Kingdom,8,No,,
C0271,9/11/2022,7/28/2023,30.04,1,Electronics,South,West Juan,United Kingdom,10,No,,
C0309,5/19/2023,9/14/2023,30.21,1,Electronics,East,Rodneyside,Canada,3,No,,
C0327,10/10/2022,11/20/2023,30.26,1,Apparel,South,Adamsborough,Canada,13,No,,
C0343,8/8/2022,9/7/2022,30.26,1,Sports,South,South Noah,Australia,1,No,,
C0095,5/8/2023,7/20/2023,30.27,1,Toys,South,East Nathaniel,United States,2,No,,
C0382,2/8/2022,9/28/2022,30.29,1,Beauty,West,North Beth,Germany,7,No,,
C0294,8/15/2022,11/5/2023,30.29,1,Beauty,North,Bassport,United States,14,No,,
C0061,3/31/2023,10/7/2023,30.32,1,Apparel,South,Herrerafurt,United States,6,No,,
C0443,2/27/2022,5/21/2022,30.34,1,Sports,East,North SUnited Statesn,France,2,No,,
C0006,12/2/2023,12/13/2023,30.36,1,Apparel,South,Samuelhaven,United States,0,No,,
C0114,5/5/2023,7/19/2023,30.37,1,Apparel,South,Bassport,France,2,Yes,,
C0016,4/10/2022,9/21/2022,30.68,1,Sports,South,Sarahborough,Australia,5,Yes,,
C0184,4/1/2023,6/29/2023,30.70,1,Sports,West,East Nicholasfurt,France,2,No,,
C0111,2/23/2023,7/1/2023,30.77,1,Toys,North,Evanmouth,United States,4,No,,
C0409,7/24/2023,12/1/2023,30.90,1,Electronics,West,Coxberg,United Kingdom,4,No,,
C0308,10/4/2022,10/9/2023,31.05,1,Apparel,South,Lake Lisaport,Germany,12,Yes,,
C0095,5/8/2023,11/13/2023,31.14,1,Apparel,North,Port Jacobland,Australia,6,No,,
C0001,4/13/2022,11/5/2023,31.19,1,Electronics,West,New Mariotown,Germany,19,No,,
C0031,9/10/2022,9/15/2023,31.21,1,Toys,East,Samuelhaven,Germany,12,No,,
C0157,8/31/2022,10/16/2022,31.29,1,Home,South,Lake Matthew,Germany,1,Yes,,
C0337,7/1/2023,7/22/2023,31.51,1,Sports,North,South Dianeshire,Canada,0,No,,
C0281,5/11/2022,12/12/2022,31.54,1,Toys,South,East Donna,Germany,7,Yes,,
C0426,10/18/2023,12/1/2023,31.55,1,Apparel,South,East Donna,France,1,No,,
C0245,4/9/2023,7/26/2023,31.59,1,Beauty,East,North Noahstad,Australia,3,No,,
C0461,10/18/2023,12/24/2023,31.70,1,Home,West,Gomezchester,Germany,2,No,,
C0392,11/17/2022,5/1/2023,31.70,1,Apparel,South,West Michael,Australia,5,No,,
C0007,1/21/2022,11/20/2023,31.78,1,Toys,West,East Jamesside,United States,22,No,,
C0208,9/5/2023,12/19/2023,31.85,1,Beauty,West,North Micheleland,France,3,No,,
C0116,2/10/2022,5/11/2022,31.86,1,Electronics,North,North John,Germany,3,No,,
C0021,12/10/2022,1/31/2023,31.90,1,Toys,West,West Michael,Germany,1,No,,
C0133,1/5/2022,6/16/2022,32.17,1,Toys,East,Davidstad,Australia,5,Yes,,
C0043,9/1/2022,7/18/2023,32.20,1,Sports,North,New Mariotown,Australia,10,No,,
C0079,7/21/2022,8/13/2023,32.21,1,Beauty,East,Samuelhaven,Australia,12,No,,
C0328,1/27/2022,6/8/2023,32.39,1,Toys,West,South Patrickmouth,Australia,16,No,,
C0192,10/26/2023,12/5/2023,32.48,1,Electronics,East,Tashatown,France,1,No,,
C0425,2/16/2022,11/26/2023,32.64,1,Toys,East,West Elizabeth,Canada,21,No,,
C0251,5/27/2022,3/2/2023,32.67,1,Sports,West,Teresaburgh,Canada,9,Yes,,
C0285,4/30/2022,9/27/2023,32.77,1,Home,West,Port Jesseville,Australia,17,No,,
C0024,1/21/2023,4/13/2023,32.94,1,Sports,North,New Jeffrey,United States,2,No,,
C0432,10/21/2023,11/11/2023,32.99,1,Toys,South,Saramouth,Germany,0,No,,
C0394,2/4/2023,8/4/2023,33.01,1,Electronics,East,North Beth,France,6,No,,
C0037,4/21/2023,5/2/2023,33.02,1,Apparel,South,Cassandraton,United States,0,No,,
C0378,4/14/2022,9/9/2022,33.10,1,Beauty,West,Port Keith,Germany,4,No,,
C0337,7/1/2023,12/5/2023,33.25,1,Toys,East,Saramouth,Australia,5,No,,
C0060,1/2/2023,11/26/2023,33.26,1,Toys,East,North Amandahaven,Australia,10,No,,
C0220,9/30/2023,12/29/2023,33.31,1,Home,East,New Jeffrey,Germany,3,No,,
C0346,2/15/2022,11/8/2023,33.41,1,Sports,North,Danielchester,Canada,21,No,,
C0423,7/15/2022,10/12/2022,33.44,1,Sports,East,Cassandraton,United States,2,No,,
C0214,10/4/2023,12/27/2023,33.46,1,Apparel,South,Jasonfort,United States,2,No,,
C0027,6/10/2022,6/16/2023,33.55,1,Electronics,East,Lake Leeton,Germany,12,Yes,,
C0441,1/28/2023,11/29/2023,33.59,1,Sports,North,Saramouth,Australia,10,No,,
C0307,2/2/2023,12/8/2023,33.59,1,Beauty,East,North Matthewberg,United States,10,No,,
C0207,4/23/2022,10/11/2022,33.69,1,Sports,West,Teresaburgh,United Kingdom,5,Yes,,
C0493,9/15/2022,12/29/2023,33.99,1,Toys,East,North Matthewberg,France,15,No,,
C0212,4/23/2022,7/9/2022,34.00,1,Apparel,West,Lake Roberto,Germany,2,No,,
C0214,10/4/2023,12/12/2023,34.04,1,Toys,North,North Jessicaland,Australia,2,No,,
C0318,4/15/2023,12/12/2023,34.10,1,Home,West,West Juan,Canada,8,No,,
C0239,5/24/2022,3/21/2023,34.20,1,Electronics,North,Hoffmanville,France,10,No,,
C0245,4/9/2023,10/31/2023,34.38,1,Apparel,North,Leeville,United States,6,No,,
C0141,4/6/2023,11/4/2023,34.61,1,Beauty,West,North Judithbury,France,7,No,,
C0056,12/12/2022,8/4/2023,34.85,1,Apparel,West,Davidstad,Canada,7,No,,
C0464,11/28/2023,12/13/2023,34.92,1,Sports,West,Juliechester,Canada,0,No,,
C0159,8/1/2023,12/3/2023,34.92,1,Sports,South,Evanmouth,Australia,4,No,,
C0093,7/7/2022,9/23/2022,35.08,1,Toys,West,North Deniseside,France,2,No,,
C0436,2/27/2022,10/11/2023,35.20,1,Beauty,North,Williamview,Canada,19,Yes,,
C0265,5/24/2022,4/5/2023,35.28,1,Sports,West,Leeville,United Kingdom,10,No,,
